match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1102,1926-05-24,Belgium,England,3.0,5.0,Friendly,Antwerp,Belgium,False
1103,1926-05-29,Argentina,Paraguay,2.0,1.0,Copa Chevallier Boutell,Buenos Aires,Argentina,False
1104,1926-05-30,Austria,France,4.0,1.0,Friendly,Vienna,Austria,False
1105,1926-05-30,Serbia,Bulgaria,3.0,1.0,Friendly,Zagreb,Yugoslavia,False
1106,1926-06-03,Argentina,Paraguay,2.0,1.0,Copa Chevallier Boutell,Buenos Aires,Argentina,False
1107,1926-06-06,Finland,Norway,2.0,5.0,Friendly,Helsinki,Finland,False
1108,1926-06-06,Hungary,Czech Republic,2.0,1.0,Friendly,Budapest,Hungary,False
1109,1926-06-09,Sweden,Norway,3.0,2.0,Nordic Championship,Stockholm,Sweden,False
1110,1926-06-13,Denmark,Netherlands,4.0,1.0,Friendly,Copenhagen,Denmark,False
1111,1926-06-13,Estonia,Lithuania,3.0,1.0,Friendly,Tallinn,Estonia,False
1112,1926-06-13,France,Serbia,4.0,1.0,Friendly,Colombes,France,False
1113,1926-06-13,Sweden,Czech Republic,2.0,2.0,Friendly,Stockholm,Sweden,False
1114,1926-06-20,Belgium,France,2.0,2.0,Friendly,Brussels,Belgium,False
1115,1926-06-20,Finland,Denmark,3.0,2.0,Friendly,Helsinki,Finland,False
1116,1926-06-20,Germany,Sweden,3.0,3.0,Friendly,Nuremberg,Germany,False
1117,1926-06-28,Serbia,Czech Republic,2.0,6.0,Friendly,Zagreb,Yugoslavia,False
1118,1926-07-03,Czech Republic,Sweden,4.0,2.0,Friendly,Prague,Czechoslovakia,False
1119,1926-07-04,Poland,Estonia,2.0,0.0,Friendly,Warsaw,Poland,False
1120,1926-07-07,Czech Republic,Catalonia,2.0,1.0,Friendly,Prague,Czechoslovakia,False
1121,1926-07-18,Sweden,Italy,5.0,3.0,Friendly,Stockholm,Sweden,False
1122,1926-07-20,Latvia,Sweden,4.0,1.0,Friendly,Riga,Latvia,False
1123,1926-07-23,Estonia,Sweden,1.0,7.0,Friendly,Tallinn,Estonia,False
1124,1926-07-26,Finland,Sweden,2.0,3.0,Friendly,Helsinki,Finland,False
1125,1926-08-08,Poland,Finland,7.0,1.0,Friendly,Poznań,Poland,False
1126,1926-08-12,Latvia,Finland,1.0,4.0,Friendly,Riga,Latvia,False
1127,1926-08-20,Hungary,Poland,4.0,1.0,Friendly,Budapest,Hungary,False
1128,1926-08-21,Lithuania,Latvia,2.0,3.0,Friendly,Kaunas,Lithuania,False
1129,1926-09-05,Finland,Estonia,1.0,1.0,Friendly,Helsinki,Finland,False
1130,1926-09-12,Poland,Turkey,6.0,1.0,Friendly,Lwów,Poland,False
1131,1926-09-19,Austria,Hungary,2.0,3.0,Friendly,Vienna,Austria,False
1132,1926-09-19,Latvia,Estonia,0.0,1.0,Friendly,Riga,Latvia,False
1133,1926-09-19,Norway,Denmark,2.0,2.0,Nordic Championship,Oslo,Norway,False
1134,1926-09-28,Czech Republic,Austria,1.0,2.0,Friendly,Prague,Czechoslovakia,False
1135,1926-10-03,Denmark,Sweden,2.0,0.0,Nordic Championship,Copenhagen,Denmark,False
1136,1926-10-03,Serbia,Romania,2.0,3.0,Friendly,Zagreb,Yugoslavia,False
1137,1926-10-03,Sweden,Poland,3.0,1.0,Friendly,Stockholm,Sweden,False
1138,1926-10-10,Austria,Switzerland,7.0,1.0,Friendly,Vienna,Austria,False
1139,1926-10-10,Norway,Poland,3.0,4.0,Friendly,Fredrikstad,Norway,False
1140,1926-10-12,Chile,Bolivia,7.0,1.0,Copa América,Santiago,Chile,False
1141,1926-10-16,Argentina,Bolivia,5.0,0.0,Copa América,Santiago,Chile,True
1142,1926-10-17,Chile,Uruguay,1.0,3.0,Copa América,Santiago,Chile,False
1143,1926-10-20,Argentina,Paraguay,8.0,0.0,Copa América,Santiago,Chile,True
1144,1926-10-20,England,Northern Ireland,3.0,3.0,British Home Championship,Liverpool,England,False
1145,1926-10-23,Bolivia,Paraguay,1.0,6.0,Copa América,Santiago,Chile,True
1146,1926-10-24,Argentina,Uruguay,0.0,2.0,Copa América,Santiago,Chile,True
1147,1926-10-28,Bolivia,Uruguay,0.0,6.0,Copa América,Santiago,Chile,True
1148,1926-10-28,Czech Republic,Italy,3.0,1.0,Friendly,Prague,Czechoslovakia,False
1149,1926-10-30,Scotland,Wales,3.0,0.0,British Home Championship,Glasgow,Scotland,False
1150,1926-10-31,Chile,Argentina,1.0,1.0,Copa América,Santiago,Chile,False
1151,1926-10-31,Netherlands,Germany,2.0,3.0,Friendly,Amsterdam,Netherlands,False
1152,1926-11-01,Paraguay,Uruguay,1.0,6.0,Copa América,Santiago,Chile,True
1153,1926-11-03,Chile,Paraguay,5.0,1.0,Copa América,Santiago,Chile,False
1154,1926-11-06,United States,Canada,6.0,2.0,Friendly,New York,United States,False
1155,1926-11-07,Austria,Sweden,3.0,1.0,Friendly,Vienna,Austria,False
1156,1926-11-14,Hungary,Sweden,3.0,1.0,Friendly,Budapest,Hungary,False
1157,1926-11-20,Jamaica,Haiti,6.0,0.0,Friendly,Kingston,Jamaica,False
1158,1926-12-12,Germany,Switzerland,2.0,3.0,Friendly,Munich,Germany,False
1159,1926-12-19,Spain,Hungary,4.0,2.0,Friendly,Vigo,Spain,False
1160,1926-12-26,Portugal,Hungary,3.0,3.0,Friendly,Porto,Portugal,False
1161,1927-01-02,Belgium,Czech Republic,2.0,3.0,Friendly,Liège,Belgium,False
1162,1927-01-30,Switzerland,Italy,1.0,5.0,Friendly,Geneva,Switzerland,False
1163,1927-02-12,Wales,England,3.0,3.0,British Home Championship,Wrexham,Wales,False
1164,1927-02-20,Italy,Czech Republic,2.0,2.0,Friendly,Milan,Italy,False
1165,1927-02-26,Northern Ireland,Scotland,0.0,2.0,British Home Championship,Belfast,Northern Ireland,False
1166,1927-03-13,Belgium,Netherlands,2.0,0.0,Friendly,Antwerp,Belgium,False
1167,1927-03-16,Portugal,France,4.0,0.0,Friendly,Lisbon,Portugal,False
1168,1927-03-20,Austria,Czech Republic,1.0,2.0,Friendly,Vienna,Austria,False
1169,1927-04-02,Scotland,England,1.0,2.0,British Home Championship,Glasgow,Scotland,False
1170,1927-04-03,Belgium,Sweden,2.0,1.0,Friendly,Forest,Belgium,False
1171,1927-04-07,Jersey,Alderney,3.0,0.0,Muratti Vase,Jersey,Jersey,False
1172,1927-04-09,Wales,Northern Ireland,2.0,2.0,British Home Championship,Cardiff,Wales,False
1173,1927-04-10,Austria,Hungary,6.0,0.0,Friendly,Vienna,Austria,False
1174,1927-04-10,Hungary,Serbia,3.0,0.0,Friendly,Budapest,Hungary,False
1175,1927-04-17,Italy,Portugal,3.0,1.0,Friendly,Turin,Italy,False
1176,1927-04-17,Spain,Switzerland,1.0,0.0,Friendly,Santander,Spain,False
1177,1927-04-24,Czech Republic,Hungary,4.0,1.0,Friendly,Prague,Czechoslovakia,False
1178,1927-04-24,France,Italy,3.0,3.0,Friendly,Colombes,France,False
1179,1927-04-28,Guernsey,Jersey,1.0,0.0,Muratti Vase,Guernsey,Guernsey,False
1180,1927-05-01,Netherlands,Belgium,3.0,2.0,Friendly,Amsterdam,Netherlands,False
1181,1927-05-10,Romania,Serbia,0.0,3.0,Friendly,Bucharest,Romania,False
1182,1927-05-11,Belgium,England,1.0,9.0,Friendly,Brussels,Belgium,False
1183,1927-05-15,Bulgaria,Serbia,0.0,2.0,Friendly,Sofia,Bulgaria,False
1184,1927-05-21,Luxembourg,England,2.0,5.0,Friendly,Esch-sur-Alzette,Luxembourg,False
1185,1927-05-22,Austria,Belgium,4.0,1.0,Friendly,Vienna,Austria,False
1186,1927-05-22,France,Spain,1.0,4.0,Friendly,Colombes,France,False
1187,1927-05-26,Czech Republic,Belgium,4.0,0.0,Friendly,Prague,Czechoslovakia,False
1188,1927-05-26,France,England,0.0,6.0,Friendly,Colombes,France,False
1189,1927-05-29,Italy,Spain,2.0,0.0,Friendly,Bologna,Italy,False
1190,1927-05-29,Norway,Denmark,0.0,1.0,Friendly,Oslo,Norway,False
1191,1927-05-29,Sweden,Latvia,12.0,0.0,Friendly,Stockholm,Sweden,False
1192,1927-05-29,Switzerland,Austria,1.0,4.0,Friendly,Zürich,Switzerland,False
1193,1927-06-12,Denmark,Netherlands,1.0,1.0,Friendly,Copenhagen,Denmark,False
1194,1927-06-12,Hungary,France,13.0,1.0,Friendly,Budapest,Hungary,False
1195,1927-06-12,Sweden,Finland,6.0,2.0,Friendly,Stockholm,Sweden,False
1196,1927-06-15,Norway,Finland,3.0,1.0,Friendly,Oslo,Norway,False
1197,1927-06-16,Estonia,Latvia,4.0,1.0,Friendly,Tallinn,Estonia,False
1198,1927-06-19,Romania,Poland,3.0,3.0,Friendly,Bucharest,Romania,False
1199,1927-06-19,Sweden,Denmark,0.0,0.0,Nordic Championship,Stockholm,Sweden,False
1200,1927-06-25,New Zealand,Canada,2.0,2.0,Friendly,Dunedin,New Zealand,False
1201,1927-06-26,Norway,Sweden,3.0,5.0,Nordic Championship,Oslo,Norway,False
1202,1927-07-01,Sweden,Estonia,3.0,1.0,Friendly,Norrköping,Sweden,False
1203,1927-07-02,New Zealand,Canada,1.0,2.0,Friendly,Christchurch,New Zealand,False
1204,1927-07-09,New Zealand,Canada,1.0,0.0,Friendly,Wellington,New Zealand,False
1205,1927-07-14,Uruguay,Argentina,0.0,1.0,Copa Newton,Montevideo,Uruguay,False
1206,1927-07-17,Bulgaria,Turkey,3.0,3.0,Friendly,Sofia,Bulgaria,False
1207,1927-07-23,New Zealand,Canada,1.0,4.0,Friendly,Auckland,New Zealand,False
1208,1927-07-27,Latvia,Lithuania,6.0,3.0,Friendly,Riga,Latvia,False
1209,1927-08-10,Estonia,Finland,2.0,1.0,Friendly,Tallinn,Estonia,False
1210,1927-08-13,Lithuania,Estonia,0.0,5.0,Friendly,Kaunas,Lithuania,False
1211,1927-08-27,China,Japan,5.0,1.0,Far Eastern Championship Games,Shanghai,China,False
1212,1927-08-29,Japan,Philippines,2.0,1.0,Far Eastern Championship Games,Shanghai,China,True
1213,1927-08-30,Argentina,Uruguay,0.0,1.0,Copa Lipton,Buenos Aires,Argentina,False
1214,1927-08-31,China,Philippines,3.0,1.0,Far Eastern Championship Games,Shanghai,China,False
1215,1927-09-04,Sweden,Belgium,7.0,0.0,Friendly,Stockholm,Sweden,False
1216,1927-09-11,Finland,Latvia,3.0,1.0,Friendly,Helsinki,Finland,False
1217,1927-09-18,Czech Republic,Austria,2.0,0.0,Central European International Cup,Prague,Czechoslovakia,False
1218,1927-09-25,Hungary,Austria,5.0,3.0,Central European International Cup,Budapest,Hungary,False
1219,1927-09-25,Latvia,Estonia,4.0,1.0,Friendly,Riga,Latvia,False
1220,1927-10-02,Denmark,Germany,3.0,1.0,Friendly,Copenhagen,Denmark,False
1221,1927-10-09,Hungary,Czech Republic,1.0,2.0,Friendly,Budapest,Hungary,False
1222,1927-10-14,Turkey,Bulgaria,3.0,1.0,Friendly,Istanbul,Turkey,False
1223,1927-10-22,Northern Ireland,England,2.0,0.0,British Home Championship,Belfast,Northern Ireland,False
1224,1927-10-23,Czech Republic,Italy,2.0,2.0,Central European International Cup,Prague,Czechoslovakia,False
1225,1927-10-23,Germany,Norway,6.0,2.0,Friendly,Altona,Germany,False
1226,1927-10-28,Czech Republic,Serbia,5.0,3.0,Friendly,Prague,Czechoslovakia,False
1227,1927-10-29,Wales,Scotland,2.0,2.0,British Home Championship,Wrexham,Wales,False
1228,1927-10-30,Argentina,Bolivia,7.0,1.0,Copa América,Lima,Peru,True
1229,1927-10-30,Denmark,Norway,3.0,1.0,Nordic Championship,Copenhagen,Denmark,False
1230,1927-11-01,Peru,Uruguay,0.0,4.0,Copa América,Lima,Peru,False
1231,1927-11-06,Bolivia,Uruguay,0.0,9.0,Copa América,Lima,Peru,True
1232,1927-11-06,Italy,Austria,0.0,1.0,Central European International Cup,Bologna,Italy,False
1233,1927-11-06,Switzerland,Sweden,2.0,2.0,Friendly,Zürich,Switzerland,False
1234,1927-11-07,Honduras,El Salvador,1.0,0.0,Friendly,Tegucigalpa,Honduras,False
1235,1927-11-08,Honduras,El Salvador,0.0,0.0,Friendly,Tegucigalpa,Honduras,False
1236,1927-11-13,Netherlands,Sweden,1.0,0.0,Friendly,Amsterdam,Netherlands,False
1237,1927-11-13,Peru,Bolivia,3.0,2.0,Copa América,Lima,Peru,False
1238,1927-11-20,Argentina,Uruguay,3.0,2.0,Copa América,Lima,Peru,True
1239,1927-11-20,Germany,Netherlands,2.0,2.0,Friendly,Cologne,Germany,False
1240,1927-11-27,Peru,Argentina,1.0,5.0,Copa América,Lima,Peru,False
1241,1927-11-28,England,Wales,1.0,2.0,British Home Championship,Burnley,England,False
1242,1927-12-10,Chile,Uruguay,2.0,3.0,Friendly,Viña del Mar,Chile,False
1243,1928-01-01,Italy,Switzerland,3.0,2.0,Central European International Cup,Genoa,Italy,False
1244,1928-01-08,Belgium,Austria,1.0,2.0,Friendly,Brussels,Belgium,False
1245,1928-01-08,Portugal,Spain,2.0,2.0,Friendly,Lisbon,Portugal,False
1246,1928-02-04,Northern Ireland,Wales,1.0,2.0,British Home Championship,Belfast,Northern Ireland,False
1247,1928-02-12,Belgium,Republic of Ireland,2.0,4.0,Friendly,Liège,Belgium,False
1248,1928-02-21,France,Northern Ireland,4.0,0.0,Friendly,Montrouge,France,False
1249,1928-02-25,Scotland,Northern Ireland,0.0,1.0,British Home Championship,Glasgow,Scotland,False
1250,1928-03-11,Netherlands,Belgium,1.0,1.0,Friendly,Amsterdam,Netherlands,False
1251,1928-03-11,Switzerland,France,4.0,3.0,Friendly,Lausanne,Switzerland,False
1252,1928-03-16,Guyana,Trinidad and Tobago,1.0,1.0,Friendly,Georgetown,British Guiana,False
1253,1928-03-25,Italy,Hungary,4.0,3.0,Central European International Cup,Rome,Italy,False
1254,1928-03-31,England,Scotland,1.0,5.0,British Home Championship,London,England,False
1255,1928-04-01,Austria,Czech Republic,0.0,1.0,Central European International Cup,Vienna,Austria,False
1256,1928-04-01,Belgium,Netherlands,1.0,0.0,Friendly,Antwerp,Belgium,False
1257,1928-04-01,Portugal,Argentina,0.0,0.0,Friendly,Lisbon,Portugal,False
1258,1928-04-08,Serbia,Turkey,2.0,1.0,Friendly,Zagreb,Yugoslavia,False
1259,1928-04-15,France,Belgium,2.0,3.0,Friendly,Colombes,France,False
1260,1928-04-15,Portugal,Italy,4.0,1.0,Friendly,Porto,Portugal,False
1261,1928-04-15,Romania,Turkey,4.0,2.0,Friendly,Arad,Romania,False
1262,1928-04-15,Switzerland,Germany,2.0,3.0,Friendly,Bern,Switzerland,False
1263,1928-04-15,Uganda,Kenya,4.0,0.0,Friendly,Kampala,Uganda,False
1264,1928-04-19,Guernsey,Alderney,4.0,0.0,Muratti Vase,Guernsey,Guernsey,False
1265,1928-04-22,Hungary,Czech Republic,2.0,0.0,Central European International Cup,Budapest,Hungary,False
1266,1928-04-22,Netherlands,Denmark,2.0,0.0,Friendly,Amsterdam,Netherlands,False
1267,1928-04-22,Spain,Italy,1.0,1.0,Friendly,Gijón,Spain,False
1268,1928-04-29,France,Portugal,1.0,1.0,Friendly,Paris,France,False
1269,1928-05-03,Jersey,Guernsey,2.0,1.0,Muratti Vase,Jersey,Jersey,False
1270,1928-05-06,Austria,Serbia,3.0,0.0,Friendly,Vienna,Austria,False
1271,1928-05-06,Hungary,Austria,5.0,5.0,Friendly,Budapest,Hungary,False
1272,1928-05-06,Serbia,Romania,3.0,1.0,Friendly,Belgrade,Yugoslavia,False
1273,1928-05-06,Switzerland,Netherlands,2.0,1.0,Friendly,Basel,Switzerland,False
1274,1928-05-13,France,Czech Republic,0.0,2.0,Friendly,Colombes,France,False
1275,1928-05-17,France,England,1.0,5.0,Friendly,Colombes,France,False
1276,1928-05-19,Belgium,England,1.0,3.0,Friendly,Antwerp,Belgium,False
1277,1928-05-27,Belgium,Luxembourg,5.0,3.0,Olympic Games,Amsterdam,Netherlands,True
1278,1928-05-27,Portugal,Chile,4.0,2.0,Olympic Games,Amsterdam,Netherlands,True
1279,1928-05-28,Egypt,Turkey,7.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1280,1928-05-28,Germany,Switzerland,4.0,0.0,Olympic Games,Amsterdam,Netherlands,True
1281,1928-05-29,Argentina,United States,11.0,2.0,Olympic Games,Amsterdam,Netherlands,True
1282,1928-05-29,Italy,France,4.0,3.0,Olympic Games,Amsterdam,Netherlands,True
1283,1928-05-29,Portugal,Serbia,2.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1284,1928-05-30,Netherlands,Uruguay,0.0,2.0,Olympic Games,Amsterdam,Netherlands,False
1285,1928-05-30,Spain,Mexico,7.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1286,1928-06-01,Italy,Spain,1.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1287,1928-06-02,Argentina,Belgium,6.0,3.0,Olympic Games,Amsterdam,Netherlands,True
1288,1928-06-03,Finland,Norway,0.0,6.0,Friendly,Helsinki,Finland,False
1289,1928-06-03,Uruguay,Germany,4.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1290,1928-06-04,Egypt,Portugal,2.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1291,1928-06-04,Italy,Spain,7.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1292,1928-06-05,Chile,Mexico,3.0,1.0,Olympic Games,Arnhem,Netherlands,True
1293,1928-06-05,Netherlands,Belgium,3.0,1.0,Olympic Games,Rotterdam,Netherlands,False
1294,1928-06-06,Argentina,Egypt,6.0,0.0,Olympic Games,Amsterdam,Netherlands,True
1295,1928-06-07,Sweden,Norway,6.0,1.0,Nordic Championship,Stockholm,Sweden,False
1296,1928-06-07,Uruguay,Italy,3.0,2.0,Olympic Games,Amsterdam,Netherlands,True
1297,1928-06-08,Netherlands,Chile,2.0,2.0,Olympic Games,Rotterdam,Netherlands,False
1298,1928-06-09,Italy,Egypt,11.0,3.0,Olympic Games,Amsterdam,Netherlands,True
1299,1928-06-10,Poland,United States,3.0,3.0,Friendly,Warsaw,Poland,False
1300,1928-06-10,Uruguay,Argentina,1.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1301,1928-06-13,Uruguay,Argentina,2.0,1.0,Olympic Games,Amsterdam,Netherlands,True
1302,1928-06-14,Netherlands,Egypt,1.0,2.0,Friendly,Rotterdam,Netherlands,False
1303,1928-06-17,Norway,Denmark,2.0,3.0,Nordic Championship,Oslo,Norway,False
1304,1928-06-28,Luxembourg,Egypt,1.0,1.0,Friendly,Esch-sur-Alzette,Luxembourg,False
1305,1928-07-01,Poland,Sweden,2.0,1.0,Friendly,Katowice,Poland,False
1306,1928-07-06,Latvia,Sweden,0.0,4.0,Friendly,Riga,Latvia,False
1307,1928-07-09,Estonia,Sweden,0.0,1.0,Friendly,Tallinn,Estonia,False
1308,1928-07-25,Latvia,Lithuania,3.0,0.0,Baltic Cup,Tallinn,Estonia,True
1309,1928-07-26,Estonia,Lithuania,6.0,0.0,Baltic Cup,Tallinn,Estonia,False
1310,1928-07-27,Estonia,Latvia,0.0,1.0,Baltic Cup,Tallinn,Estonia,False
1311,1928-07-29,Sweden,Austria,2.0,3.0,Friendly,Stockholm,Sweden,False
1312,1928-08-12,Finland,Estonia,2.0,2.0,Friendly,Helsinki,Finland,False
1313,1928-08-15,Paraguay,Uruguay,3.0,1.0,Friendly,Asunción,Paraguay,False
1314,1928-08-17,Belarus,Switzerland,6.0,3.0,Friendly,Moscow,Soviet Union,True
1315,1928-08-19,Belarus,Ukraine,2.0,6.0,Friendly,Moscow,Soviet Union,True
1316,1928-08-19,Latvia,Finland,2.0,1.0,Friendly,Riga,Latvia,False
1317,1928-08-19,Paraguay,Uruguay,1.0,1.0,Friendly,Asunción,Paraguay,False
1318,1928-08-22,Belarus,Finland,1.0,2.0,Friendly,Moscow,Soviet Union,True
1319,1928-08-30,Argentina,Uruguay,1.0,0.0,Copa Newton,Avellaneda,Argentina,False
1320,1928-09-01,Lithuania,Latvia,1.0,1.0,Friendly,Kaunas,Lithuania,False
1321,1928-09-02,Finland,Sweden,2.0,3.0,Friendly,Helsinki,Finland,False
1322,1928-09-16,Germany,Denmark,2.0,1.0,Friendly,Nuremberg,Germany,False
1323,1928-09-21,Uruguay,Argentina,2.0,2.0,Copa Lipton,Montevideo,Uruguay,False
1324,1928-09-23,Czech Republic,Hungary,6.0,1.0,Friendly,Prague,Czechoslovakia,False
1325,1928-09-23,Latvia,Estonia,1.0,1.0,Friendly,Riga,Latvia,False
1326,1928-09-23,Norway,Germany,0.0,2.0,Friendly,Oslo,Norway,False
1327,1928-09-30,Sweden,Germany,2.0,0.0,Friendly,Stockholm,Sweden,False
1328,1928-10-07,Austria,Hungary,5.0,1.0,Central European International Cup,Vienna,Austria,False
1329,1928-10-07,Denmark,Sweden,3.0,1.0,Nordic Championship,Copenhagen,Denmark,False
1330,1928-10-14,Switzerland,Italy,2.0,3.0,Central European International Cup,Zürich,Switzerland,False
1331,1928-10-22,England,Northern Ireland,2.0,1.0,British Home Championship,Liverpool,England,False
1332,1928-10-27,Czech Republic,Poland,3.0,2.0,Friendly,Prague,Czechoslovakia,False
1333,1928-10-27,Scotland,Wales,4.0,2.0,British Home Championship,Glasgow,Scotland,False
1334,1928-10-28,Austria,Switzerland,2.0,0.0,Central European International Cup,Vienna,Austria,False
1335,1928-10-28,Czech Republic,Serbia,7.0,1.0,Friendly,Prague,Czechoslovakia,False
1336,1928-11-01,Hungary,Switzerland,3.0,1.0,Central European International Cup,Budapest,Hungary,False
1337,1928-11-04,Netherlands,Belgium,1.0,1.0,Friendly,Amsterdam,Netherlands,False
1338,1928-11-11,Italy,Austria,2.0,2.0,Friendly,Rome,Italy,False
1339,1928-11-17,Wales,England,2.0,3.0,British Home Championship,Swansea,Wales,False
1340,1928-12-02,Italy,Netherlands,3.0,2.0,Friendly,Milan,Italy,False
1341,1928-12-07,El Salvador,Honduras,5.0,0.0,Friendly,San Salvador,El Salvador,False
1342,1929-02-02,Wales,Northern Ireland,2.0,2.0,British Home Championship,Wrexham,Wales,False
1343,1929-02-10,Germany,Switzerland,7.0,1.0,Friendly,Mannheim,Germany,False
1344,1929-02-23,Northern Ireland,Scotland,3.0,7.0,British Home Championship,Belfast,Northern Ireland,False
1345,1929-02-24,France,Hungary,3.0,0.0,Friendly,Colombes,France,False
1346,1929-03-03,Italy,Czech Republic,4.0,2.0,Central European International Cup,Bologna,Italy,False
1347,1929-03-17,Czech Republic,Austria,3.0,3.0,Friendly,Prague,Czechoslovakia,False
1348,1929-03-17,Netherlands,Switzerland,3.0,2.0,Friendly,Amsterdam,Netherlands,False
1349,1929-03-17,Spain,Portugal,5.0,0.0,Friendly,Seville,Spain,False
1350,1929-03-24,France,Portugal,2.0,0.0,Friendly,Colombes,France,False
1351,1929-04-07,Austria,Italy,3.0,0.0,Central European International Cup,Vienna,Austria,False
1352,1929-04-13,Scotland,England,1.0,0.0,British Home Championship,Glasgow,Scotland,False
1353,1929-04-14,Spain,France,8.0,1.0,Friendly,Zaragoza,Spain,False
1354,1929-04-14,Switzerland,Hungary,4.0,5.0,Central European International Cup,Bern,Switzerland,False
1355,1929-04-18,Jersey,Guernsey,1.0,7.0,Muratti Vase,Jersey,Jersey,False
1356,1929-04-20,Barbados,Trinidad and Tobago,3.0,0.0,Friendly,Bridgetown,Barbados,False
1357,1929-04-21,Romania,Bulgaria,3.0,0.0,Friendly,Bucharest,Romania,False
1358,1929-04-22,Barbados,Trinidad and Tobago,2.0,0.0,Friendly,Bridgetown,Barbados,False
1359,1929-04-24,Barbados,Trinidad and Tobago,2.0,1.0,Friendly,Bridgetown,Barbados,False
1360,1929-04-28,Italy,Germany,1.0,2.0,Friendly,Turin,Italy,False
1361,1929-04-30,Republic of Ireland,Belgium,4.0,0.0,Friendly,Dublin,Irish Free State,False
1362,1929-05-01,El Salvador,Nicaragua,9.0,0.0,Friendly,San Salvador,El Salvador,False
1363,1929-05-02,Guernsey,Alderney,5.0,0.0,Muratti Vase,Guernsey,Guernsey,False
1364,1929-05-05,Austria,Hungary,2.0,2.0,Friendly,Vienna,Austria,False
1365,1929-05-05,Belgium,Netherlands,3.0,1.0,Friendly,Antwerp,Belgium,False
1366,1929-05-05,Switzerland,Czech Republic,1.0,4.0,Central European International Cup,Lausanne,Switzerland,False
1367,1929-05-09,France,England,1.0,4.0,Friendly,Colombes,France,False
1368,1929-05-10,Romania,Serbia,2.0,3.0,Friendly,Bucharest,Romania,False
1369,1929-05-11,Belgium,England,1.0,5.0,Friendly,Forest,Belgium,False
1370,1929-05-15,Kenya,Uganda,3.0,5.0,Friendly,Nairobi,Kenya,False
1371,1929-05-15,Spain,England,4.0,3.0,Friendly,Madrid,Spain,False
1372,1929-05-19,France,Serbia,1.0,3.0,Friendly,Colombes,France,False
1373,1929-05-26,Belgium,France,4.0,1.0,Friendly,Liège,Belgium,False
1374,1929-05-26,Norway,Scotland,3.0,7.0,Friendly,Bergen,Norway,False
1375,1929-06-01,Germany,Scotland,1.0,1.0,Friendly,Berlin,Germany,False
1376,1929-06-04,Netherlands,Scotland,0.0,2.0,Friendly,Amsterdam,Netherlands,False
1377,1929-06-09,Sweden,Netherlands,6.0,2.0,Friendly,Stockholm,Sweden,False
1378,1929-06-12,Norway,Netherlands,4.0,4.0,Friendly,Oslo,Norway,False
1379,1929-06-14,Sweden,Finland,3.0,1.0,Nordic Championship,Stockholm,Sweden,False
1380,1929-06-16,Argentina,Uruguay,2.0,0.0,Friendly,Buenos Aires,Argentina,False
1381,1929-06-16,Sweden,Denmark,3.0,2.0,Nordic Championship,Gothenburg,Sweden,False
1382,1929-06-16,Uruguay,Argentina,1.0,1.0,Friendly,Montevideo,Uruguay,False
1383,1929-06-18,Norway,Finland,4.0,0.0,Nordic Championship,Oslo,Norway,False
1384,1929-06-23,Denmark,Norway,2.0,5.0,Nordic Championship,Copenhagen,Denmark,False
1385,1929-06-23,Germany,Sweden,3.0,0.0,Friendly,Cologne,Germany,False
1386,1929-06-28,Serbia,Czech Republic,3.0,3.0,Friendly,Zagreb,Yugoslavia,False
1387,1929-06-30,Bulgaria,Greece,1.0,1.0,Friendly,Sofia,Bulgaria,False
1388,1929-07-07,Sweden,Estonia,4.0,1.0,Friendly,Landskrona,Sweden,False
1389,1929-07-25,Estonia,Finland,1.0,1.0,Friendly,Tallinn,Estonia,False
1390,1929-07-28,Sweden,Latvia,10.0,0.0,Friendly,Malmö,Sweden,False
1391,1929-08-14,Latvia,Lithuania,3.0,1.0,Baltic Cup,Riga,Latvia,False
1392,1929-08-15,Latvia,Estonia,2.0,2.0,Baltic Cup,Riga,Latvia,False
1393,1929-08-16,Estonia,Lithuania,5.0,2.0,Baltic Cup,Riga,Latvia,True
1394,1929-08-27,Finland,Estonia,2.0,1.0,Friendly,Helsinki,Finland,False
1395,1929-09-08,Czech Republic,Hungary,1.0,1.0,Central European International Cup,Prague,Czechoslovakia,False
1396,1929-09-15,Austria,Czech Republic,2.0,1.0,Friendly,Vienna,Austria,False
1397,1929-09-15,Bulgaria,Romania,2.0,3.0,Friendly,Sofia,Bulgaria,False
1398,1929-09-15,Finland,Latvia,3.0,1.0,Friendly,Helsinki,Finland,False
1399,1929-09-18,Estonia,Latvia,4.0,1.0,Friendly,Tallinn,Estonia,False
1400,1929-09-20,Uruguay,Argentina,2.0,1.0,Copa Newton,Montevideo,Uruguay,False
1401,1929-09-28,Argentina,Uruguay,0.0,0.0,Copa Lipton,Buenos Aires,Argentina,False
1402,1929-09-29,Norway,Sweden,2.0,1.0,Nordic Championship,Oslo,Norway,False
